Header,pelvis_tilt,pelvis_list,pelvis_rotation,pelvis_tx,pelvis_ty,pelvis_tz,hip_flexion_r,hip_adduction_r,hip_rotation_r,knee_angle_r,ankle_angle_r,subtalar_angle_r,mtp_angle_r,hip_flexion_l,hip_adduction_l,hip_rotation_l,knee_angle_l,ankle_angle_l,subtalar_angle_l,mtp_angle_l,lumbar_extension,lumbar_bending,lumbar_rotation
73.65,3.31267608,0.81781867,89.44782745,0.61542182,0.97889566,-0.89165889,-6.20434042,3.74451986,-12.85017768,-10.92325697,16.52783865,8.27115921,0,25.05945244,-7.30299389,-9.27498094,-41.68637406,7.05776826,-11.81318409,0,0,0,0
73.655,3.3688093,0.94437836,89.60637067,0.61485109,0.97862783,-0.89188462,-6.92855355,3.82320704,-13.06625096,-10.63193335,16.46978692,8.36763601,0,24.97539856,-7.19285437,-8.96344111,-39.89381908,7.10891278,-11.51082593,0,0,0,0
73.66,3.41525553,1.06122131,89.73779627,0.61429481,0.978314,-0.89208612,-7.62094591,3.88654753,-13.2602731,-10.37669432,16.41551282,8.46998786,0,24.86929428,-7.08709291,-8.67601336,-38.06526415,7.14840368,-11.14308496,0,0,0,0
73.665,3.45632292,1.16145909,89.84333151,0.61376195,0.9779447,-0.89225752,-8.27464949,3.93933467,-13.42910763,-10.15646951,16.36953361,8.5723234,0,24.75390349,-6.98925398,-8.40454111,-36.21313228,7.17426367,-10.71847689,0,0,0,0
73.67,3.49120968,1.2543299,89.91446725,0.61325635,0.97753483,-0.89239351,-8.89504691,3.9763274,-13.5674284,-9.97939678,16.33365098,8.68027957,0,24.61782311,-6.90174432,-8.15863078,-34.34251202,7.18864265,-10.24232362,0,0,0,0
73.675,3.51937674,1.33438699,89.94909339,0.61278315,0.97708141,-0.89250028,-9.4774523,3.9953147,-13.67275371,-9.84393956,16.30728084,8.79809627,0,24.46895319,-6.82486034,-7.93904953,-32.46373907,7.19670525,-9.72551113,0,0,0,0
73.68,3.54372692,1.40829804,89.9496536,0.61234134,0.97659206,-0.8925852,-10.0289936,3.99817886,-13.74942201,-9.7516179,16.29071241,8.92583612,0,24.30343957,-6.76086396,-7.74235544,-30.58849861,7.19994649,-9.17625072,0,0,0,0
73.685,3.56533996,1.47866076,89.919665,0.61192487,0.97607085,-0.89265571,-10.55365624,3.98576008,-13.79891935,-9.70122988,16.28370253,9.0628748,0,24.12223712,-6.709277,-7.56445292,-28.72889606,7.20078364,-8.60375586,0,0,0,0
73.69,3.58403681,1.54510389,89.86252371,0.61152969,0.97551763,-0.89272635,-11.0537213,3.95781119,-13.82300573,-9.68943299,16.28333187,9.2085716,0,23.9293601,-6.66885288,-7.40240358,-26.89858154,7.20355081,-8.01596539,0,0,0,0
73.695,3.60673932,1.61498389,89.78814614,0.61115452,0.97494041,-0.89280363,-11.53683962,3.9221664,-13.84699893,-9.71724552,16.27716059,9.37326964,0,23.72432114,-6.64675417,-7.2561379,-25.11418158,7.2109765,-7.39900994,0,0,0,0
73.7,3.61273764,1.68016278,89.67915488,0.6107828,0.97433719,-0.89288529,-11.99250356,3.85483834,-13.79495025,-9.78955878,16.31682085,9.50732304,0,23.50631505,-6.61723524,-7.12032726,-23.37112292,7.19866742,-6.83496497,0,0,0,0
73.705,3.6213673,1.75211943,89.56372135,0.61041528,0.97371691,-0.8929921,-12.44386936,3.78231816,-13.73617412,-9.88439683,16.33390495,9.6409397,0,23.27919752,-6.60015298,-6.99189426,-21.69883279,7.20252362,-6.25032297,0,0,0,0
73.71,3.62682811,1.82173802,89.43427611,0.61003803,0.97307183,-0.89312603,-12.87650149,3.69467329,-13.6504271,-10.0126819,16.35067873,9.77234048,0,23.05265102,-6.58919423,-6.87787345,-20.10726467,7.22067143,-5.66624486,0,0,0,0
73.715,3.62834768,1.89448513,89.2960171,0.60964628,0.97240997,-0.89329468,-13.29690863,3.59247542,-13.54240694,-10.17320958,16.36077119,9.89381609,0,22.82361152,-6.58231886,-6.77981719,-18.60798798,7.2503332,-5.07691698,0,0,0,0
73.72,3.63410927,1.96811385,89.15590051,0.60923826,0.9717314,-0.89347498,-13.69824667,3.48653162,-13.4164032,-10.37084234,16.35898682,9.99470156,0,22.60236842,-6.58653826,-6.69937106,-17.21588422,7.28164049,-4.47453244,0,0,0,0
73.725,3.62527055,2.03435257,89.00302254,0.60881198,0.97103214,-0.89368686,-14.07613123,3.35511198,-13.24282468,-10.5995893,16.3679961,10.07330586,0,22.38920425,-6.58183444,-6.64059917,-15.93045973,7.31091476,-3.8932495,0,0,0,0
73.73,3.61286228,2.08303523,88.84748171,0.60836172,0.9703017,-0.89391924,-14.41871742,3.21354564,-13.03360984,-10.85682627,16.35293841,10.11230406,0,22.20887337,-6.58553726,-6.65123096,-14.77825438,7.36016241,-3.2262072,0,0,0,0
73.735,3.59402141,2.14917015,88.68579211,0.6078697,0.96958064,-0.89417465,-14.75512872,3.05241824,-12.79787731,-11.1632419,16.36001866,10.14829321,0,22.0016246,-6.5663664,-6.57502727,-13.72478703,7.39137179,-2.75402502,0,0,0,0
73.74,3.5660875,2.20161131,88.53723395,0.60734782,0.96884744,-0.89446885,-15.0710265,2.88276113,-12.54377941,-11.47879371,16.32701456,10.14934076,0,21.8230242,-6.54493245,-6.57118204,-12.81062097,7.41091067,-2.18672619,0,0,0,0
73.745,3.53296945,2.24608571,88.37034996,0.60679392,0.96809487,-0.89476198,-15.33408515,2.68856016,-12.26378269,-11.87621229,16.30606456,10.1411819,0,21.65602071,-6.51550853,-6.55183133,-12.02861842,7.44749069,-1.73003414,0,0,0,0
73.75,3.49006379,2.27802915,88.21481424,0.60619947,0.9673325,-0.89507993,-15.56755543,2.48254372,-11.96514884,-12.30143383,16.25967877,10.11963093,0,21.51276256,-6.47164786,-6.53866027,-11.38458892,7.45122483,-1.29521507,0,0,0,0
73.755,3.4434181,2.29536787,88.06619362,0.60557466,0.96656427,-0.89542414,-15.76941195,2.27216547,-11.64343134,-12.75294897,16.1856122,10.0624617,0,21.38873549,-6.42190973,-6.55387593,-10.86695963,7.41941738,-0.87505602,0,0,0,0
73.76,3.38840084,2.28139611,87.91207422,0.60489371,0.96575041,-0.89574434,-15.88089667,2.03209287,-11.35130265,-13.30695023,16.11229823,10.06470082,0,21.30431714,-6.34843457,-6.46961368,-10.48259986,7.354017,-0.69052689,0,0,0,0
73.765,3.31227967,2.28720033,87.7662362,0.60416903,0.96496485,-0.8961227,-16.00296841,1.76931681,-11.04157316,-13.88067932,16.01179867,10.04882657,0,21.19981096,-6.24811506,-6.40695882,-10.22443896,7.26940378,-0.53016905,0,0,0,0
73.77,3.22327601,2.29695721,87.63093501,0.60340547,0.96418951,-0.89653829,-16.10751306,1.49294002,-10.71816289,-14.49331405,15.87908685,10.01290874,0,21.09804837,-6.12859269,-6.34994477,-10.0961044,7.15499049,-0.41545782,0,0,0,0
73.775,3.12198219,2.30568898,87.50270542,0.60260294,0.96342193,-0.89698014,-16.18407179,1.2029289,-10.37952848,-15.15255527,15.71521358,9.95368984,0,21.0040745,-5.99015434,-6.28927522,-10.09073933,6.99880616,-0.36276384,0,0,0,0
73.78,3.02854069,2.28873032,87.38522044,0.60177589,0.96264132,-0.89742081,-16.21171477,0.94268141,-9.92681337,-15.84215771,15.50520577,9.71141669,0,20.93994118,-5.84058742,-6.09164582,-10.18828122,6.78147679,-0.55966645,0,0,0,0
73.785,2.90576115,2.27671609,87.27706583,0.6008819,0.96187704,-0.89790175,-16.20095285,0.63075587,-9.57904095,-16.61388958,15.26564632,9.61884117,0,20.8751702,-5.65329076,-5.91056014,-10.39030054,6.51483502,-0.79123516,0,0,0,0
73.79,2.76773934,2.26497483,87.1776194,0.59995192,0.96113216,-0.89840842,-16.15603141,0.30217361,-9.23772102,-17.44526104,14.98680357,9.52340018,0,20.81523711,-5.44169938,-5.70897112,-10.68605442,6.19682988,-1.10008615,0,0,0,0
73.795,2.61467192,2.24757995,87.11036565,0.5989639,0.96041048,-0.89894644,-16.08244642,-0.03280695,-8.93191922,-18.31350337,14.63782185,9.39479166,0,20.7742467,-5.19241333,-5.42686783,-11.07000341,5.787509,-1.5921198,0,0,0,0
73.8,2.44616926,2.23697969,87.04754109,0.59794524,0.95972537,-0.89950871,-15.97560479,-0.38684546,-8.63419502,-19.25045492,14.24683067,9.2771163,0,20.72848746,-4.92264095,-5.15226219,-11.52247535,5.35970665,-2.08398388,0,0,0,0
73.805,2.26230797,2.22825502,87.00045221,0.59688995,0.95908177,-0.90009388,-15.8343343,-0.75426243,-8.36016023,-20.24661457,13.79407285,9.14942016,0,20.6868142,-4.62705658,-4.86044087,-12.0343521,4.89542822,-2.62050649,0,0,0,0
73.81,2.0642311,2.21827186,86.96711119,0.59580327,0.95848079,-0.90069508,-15.65328838,-1.13472989,-8.11369496,-21.30281237,13.27538828,9.0174946,0,20.65685777,-4.30939212,-4.56524732,-12.60337637,4.42014087,-3.17727389,0,0,0,0
73.815,1.85231063,2.21161654,86.93495264,0.59469635,0.95792757,-0.90130088,-15.42684485,-1.53203718,-7.87990213,-22.43479711,12.70153339,8.8817724,0,20.63254473,-3.97646014,-4.29401056,-13.22249422,3.96999813,-3.72487946,0,0,0,0
73.82,1.62090459,2.21804338,86.94282449,0.59353503,0.95745708,-0.90193405,-15.18684577,-1.94082404,-7.71475323,-23.60616459,12.03135367,8.72376126,0,20.59375798,-3.60483712,-3.98114703,-13.8535523,3.49173526,-4.29913328,0,0,0,0
73.825,1.37964933,2.22057695,86.93513307,0.59237253,0.95702512,-0.90254975,-14.88341565,-2.36529502,-7.53880873,-24.86343308,11.31574693,8.55715043,0,20.57346736,-3.23377184,-3.74021418,-14.53599757,3.10791197,-4.80228727,0,0,0,0
73.83,1.1227937,2.23606867,86.96618513,0.59116235,0.95667811,-0.90318227,-14.56188424,-2.79768208,-7.43129962,-26.16323234,10.498449,8.35802434,0,20.53238972,-2.82813568,-3.44483067,-15.21066829,2.74237352,-5.32476757,0,0,0,0
73.835,0.85408171,2.26167853,86.99767923,0.58993993,0.95639218,-0.90380635,-14.20104545,-3.24407784,-7.3401369,-27.52994672,9.62411174,8.12762143,0,20.48717773,-2.41481721,-3.20414093,-15.9111913,2.46660332,-5.78900893,0,0,0,0
73.84,0.57553825,2.29463209,87.01250332,0.58873344,0.95616394,-0.90441062,-13.79058706,-3.70343191,-7.23442903,-28.96928413,8.70194809,7.8598905,0,20.43136448,-2.0061119,-3.04746415,-16.62270118,2.31054462,-6.14103663,0,0,0,0
73.845,0.29420973,2.32375246,87.05283184,0.58749709,0.95599158,-0.90500129,-13.33483017,-4.16176569,-7.18193351,-30.45593542,7.69506218,7.5473638,0,20.36862722,-1.58272973,-2.84991298,-17.31694926,2.21908479,-6.49973304,0,0,0,0
73.85,0.00728598,2.36627947,87.09844247,0.58626002,0.95588685,-0.9055838,-12.8503076,-4.62489166,-7.14969066,-31.98842564,6.62573018,7.18119298,0,20.27734314,-1.15437212,-2.67537261,-17.99506365,2.22701612,-6.80790716,0,0,0,0
73.855,-0.29533331,2.45160767,87.15502412,0.58503839,0.95588888,-0.90617908,-12.37665484,-5.10367505,-7.15294774,-33.55352019,5.49560351,6.73334868,0,20.11487014,-0.71993595,-2.57897217,-18.63352436,2.31228421,-6.96730287,0,0,0,0
73.86,-0.56943347,2.46006228,87.18051048,0.58384359,0.95582368,-0.90667118,-11.75057175,-5.5517009,-7.1037381,-35.18839313,4.34549126,6.2550885,0,20.03694138,-0.31505624,-2.43861462,-19.28847256,2.52742787,-7.24178914,0,0,0,0
73.865,-0.85984204,2.51398792,87.21370639,0.58266944,0.95586658,-0.90717319,-11.14292099,-6.01378259,-7.07918453,-36.83945293,3.1507375,5.67413735,0,19.87363179,0.09944981,-2.35981799,-19.88151971,2.79854375,-7.39555055,0,0,0,0
73.87,-1.14100672,2.55745914,87.23765927,0.58153819,0.95594049,-0.90762788,-10.48009687,-6.46037282,-7.04247599,-38.51614776,1.93224232,5.00885022,0,19.69659741,0.49622206,-2.30761364,-20.43498199,3.14554079,-7.49753863,0,0,0,0
73.875,-1.41504993,2.59441632,87.25099684,0.58045955,0.956039,-0.90804639,-9.77021188,-6.892109,-6.99009496,-40.21129508,0.7024317,4.25118296,0,19.49934166,0.87526101,-2.29305546,-20.94468691,3.56761856,-7.55551773,0,0,0,0
73.88,-1.68605622,2.6300053,87.25041684,0.57942812,0.95617365,-0.90841381,-9.0193511,-7.31299805,-6.9167484,-41.91663191,-0.51397833,3.41020854,0,19.27482679,1.24185927,-2.31367665,-21.40485715,4.03155259,-7.56684753,0,0,0,0
73.885,-1.9495933,2.66048467,87.23425971,0.57844862,0.95633808,-0.90872556,-8.22563116,-7.71678647,-6.8184843,-43.62501546,-1.69841261,2.4945888,0,19.02551224,1.59160086,-2.3630492,-21.81160467,4.53176472,-7.54363581,0,0,0,0
73.89,-2.1995505,2.67697544,87.21227849,0.57753702,0.95651849,-0.90898435,-7.38557923,-8.09184211,-6.70848746,-45.32573084,-2.84757678,1.51142531,0,18.76462411,1.91859259,-2.43353292,-22.17023016,5.06661575,-7.48129375,0,0,0,0
73.895,-2.44982503,2.69678524,87.16664751,0.57667239,0.95673325,-0.90919127,-6.5144551,-8.45944477,-6.56637456,-47.0181479,-3.91158122,0.49167076,0,18.46259657,2.23952638,-2.52930912,-22.45931173,5.61742076,-7.40947536,0,0,0,0
73.9,-2.67654243,2.69268076,87.12601565,0.57586249,0.9569514,-0.90932797,-5.59407689,-8.78615235,-6.43088352,-48.68772427,-4.89783094,-0.5779732,0,18.1719641,2.52818136,-2.64264855,-22.7190457,6.17631237,-7.29585899,0,0,0,0
73.905,-2.9064315,2.70175548,87.04985254,0.57512524,0.95721366,-0.90942086,-4.65593533,-9.10408649,-6.24490643,-50.33647714,-5.75226722,-1.64928753,0,17.82553158,2.81501557,-2.77287897,-22.90099235,6.73508566,-7.2092044,0,0,0,0
73.91,-3.12000224,2.69435593,86.96963179,0.57444484,0.95748897,-0.9094522,-3.67999151,-9.38720541,-6.05179709,-51.95095783,-6.47875548,-2.72732491,0,17.47302272,3.08111872,-2.90680541,-23.03427923,7.28608323,-7.10555445,0,0,0,0
73.915,-3.32073296,2.68475362,86.87709664,0.57382572,0.95779383,-0.90943725,-2.68374398,-9.64149593,-5.84537032,-53.52513728,-7.05454874,-3.7875944,0,17.09608922,3.33080988,-3.0468794,-23.11400687,7.82347257,-7.00598027,0,0,0,0
73.92,-3.50220171,2.66511109,86.7795392,0.57326999,0.95811999,-0.90936832,-1.66401604,-9.85692367,-5.6348548,-55.05096001,-7.46997209,-4.82406325,0,16.70920628,3.55785252,-3.18688886,-23.15072652,8.34811402,-6.90444247,0,0,0,0
73.925,-3.66584262,2.64115331,86.68191214,0.57276627,0.95846998,-0.90925812,-0.6325545,-10.03671353,-5.42835859,-56.5216369,-7.71199383,-5.81936286,0,16.30725514,3.76613914,-3.32163986,-23.14673443,8.85354765,-6.80126567,0,0,0,0
73.93,-3.81009508,2.61836821,86.57906422,0.57231738,0.95885771,-0.90911223,0.40237713,-10.17952757,-5.22105668,-57.92996835,-7.78634509,-6.75860903,0,15.88237742,3.95514017,-3.44841951,-23.09922384,9.33754804,-6.71573155,0,0,0,0
73.935,-3.93066966,2.5896469,86.4818915,0.57191756,0.9592729,-0.90893552,1.44116966,-10.28146377,-5.03065079,-59.26848832,-7.68848644,-7.63663265,0,15.44717652,4.12024375,-3.56473118,-23.01676665,9.79926069,-6.6341412,0,0,0,0
73.94,-4.02813661,2.56296185,86.38947549,0.57155803,0.95972055,-0.90872199,2.47447657,-10.34535315,-4.85607664,-60.53339939,-7.43249561,-8.43974223,0,14.99729523,4.26353633,-3.66785201,-22.90738327,10.23663506,-6.56237101,0,0,0,0
73.945,-4.10140206,2.53226311,86.30505249,0.57123356,0.96019894,-0.9084825,3.50369552,-10.3697049,-4.70114109,-61.71775522,-7.03134644,-9.16358893,0,14.53771403,4.38375013,-3.75598644,-22.76919442,10.65029993,-6.49789104,0,0,0,0
73.95,-4.17083395,2.53576136,86.22313702,0.57093276,0.96074525,-0.90823784,4.4878898,-10.38574886,-4.56264314,-62.81901447,-6.50176809,-9.79303494,0,14.01972518,4.50698214,-3.82865348,-22.58663471,11.01836405,-6.45213089,0,0,0,0
73.955,-4.19762127,2.50001129,86.15665824,0.57066641,0.96127013,-0.90794091,5.50190632,-10.33888265,-4.45414504,-63.83432751,-5.86376644,-10.34802466,0,13.54557264,4.58324915,-3.88514915,-22.40541435,11.38550016,-6.41010047,0,0,0,0
73.96,-4.19875819,2.46016701,86.10458039,0.57041996,0.96181273,-0.90761485,6.50488004,-10.25539731,-4.37433717,-64.75868515,-5.13457716,-10.81506675,0,13.07262605,4.63366576,-3.92508221,-22.21630576,11.7342842,-6.36520169,0,0,0,0
73.965,-4.16876086,2.39977377,86.07727788,0.57019426,0.96235006,-0.90724935,7.5096337,-10.12747498,-4.33544855,-65.58983186,-4.32460164,-11.1964722,0,12.62341273,4.65068142,-3.94326554,-22.02839938,12.06983459,-6.30681968,0,0,0,0
73.97,-4.14458739,2.37699573,86.03747261,0.56998184,0.9629396,-0.90688735,8.46536909,-10.00263947,-4.28951678,-66.33074502,-3.47430077,-11.49797618,0,12.11335204,4.67842752,-3.96577414,-21.79867543,12.37511294,-6.27335392,0,0,0,0
73.975,-4.09757435,2.32868477,86.02082262,0.56977524,0.96350402,-0.90648321,9.42831326,-9.84624487,-4.28179822,-66.9791144,-2.57162618,-11.71205226,0,11.63427602,4.68177586,-3.96661678,-21.57196654,12.66539518,-6.23848586,0,0,0,0
73.98,-4.04019518,2.28358285,86.0114065,0.56958622,0.96407466,-0.90606334,10.36978587,-9.67047359,-4.28668462,-67.53291884,-1.64519423,-11.85594614,0,11.14671986,4.67452233,-3.95800639,-21.33344351,12.94256777,-6.20543971,0,0,0,0
73.985,-3.97342774,2.23211807,86.01733567,0.56939412,0.96463415,-0.90562045,11.29709902,-9.4814658,-4.31661137,-67.99254936,-0.7010279,-11.92834132,0,10.66322029,4.65746284,-3.94240384,-21.08542954,13.2010059,-6.17180299,0,0,0,0
73.99,-3.90195338,2.17942609,86.03154768,0.56921513,0.96518582,-0.90516354,12.20585349,-9.28178966,-4.35936433,-68.35882522,0.2490621,-11.93265271,0,10.17605219,4.63480305,-3.92130144,-20.82503474,13.44524566,-6.13736112,0,0,0,0
73.995,-3.82599885,2.12699682,86.05453037,0.56904046,0.96572712,-0.90469132,13.09338681,-9.07395236,-4.4150171,-68.63185815,1.19688461,-11.87672264,0,9.68400359,4.60657852,-3.89899248,-20.55255021,13.67729844,-6.10303139,0,0,0,0
74,-3.74946813,2.07216214,86.0853064,0.56886831,0.96625284,-0.90420599,13.96228808,-8.86293002,-4.48143713,-68.81264508,2.13711856,-11.76364605,0,9.19013491,4.57677226,-3.87730294,-20.26802444,13.89500271,-6.06556872,0,0,0,0
74.005,-3.67635049,2.01547093,86.12350073,0.56870511,0.96676004,-0.90370867,14.81144772,-8.65410808,-4.5579184,-68.90181315,3.06406633,-11.60108714,0,8.69357088,4.54865619,-3.85882198,-19.97053948,14.09595364,-6.02453747,0,0,0,0
74.01,-3.60391105,1.95883493,86.16585514,0.56854907,0.96725019,-0.90319928,15.63816228,-8.44370159,-4.63969912,-68.89865046,3.96954472,-11.40199071,0,8.19268134,4.51971547,-3.8452799,-19.66188862,14.28594559,-5.98138721,0,0,0,0
74.015,-3.54158339,1.90145018,86.21609335,0.56839387,0.9677185,-0.90268082,16.44317444,-8.24593965,-4.72987496,-68.80598215,4.85189007,-11.16925098,0,7.6877337,4.49978449,-3.83802409,-19.33868322,14.45441292,-5.93151702,0,0,0,0
74.02,-3.47639525,1.84370844,86.26595436,0.56825074,0.96817028,-0.90215011,17.22451357,-8.04150999,-4.81940145,-68.61939528,5.69648373,-10.92165439,0,7.17838899,4.47528418,-3.83526304,-19.00523038,14.61815752,-5.88048726,0,0,0,0
74.025,-3.42197279,1.78573468,86.32262996,0.56811147,0.96859889,-0.90161255,17.98143418,-7.85095305,-4.91527539,-68.34307762,6.50784507,-10.65981271,0,6.66491642,4.46022766,-3.84058699,-18.65889528,14.76228735,-5.82143336,0,0,0,0
74.03,-3.37314855,1.72881329,86.38374213,0.56797925,0.96900653,-0.90106894,18.7116765,-7.66811115,-5.0158544,-67.97650669,7.28101071,-10.39460739,0,6.14630939,4.44902548,-3.85426776,-18.30193833,14.89152762,-5.75724039,0,0,0,0
74.035,-3.32473192,1.66977235,86.4478597,0.5678547,0.9693953,-0.90051917,19.41549699,-7.48427979,-5.11713536,-67.51478825,8.00244038,-10.13851883,0,5.62633668,4.43654733,-3.87438195,-17.93646899,15.01235935,-5.68918933,0,0,0,0
74.04,-3.28173878,1.6112135,86.51493996,0.56773929,0.96976044,-0.89996309,20.09135965,-7.3114671,-5.22615609,-66.9630533,8.67810663,-9.89108411,0,5.1026588,4.42745648,-3.90368247,-17.5623788,15.11838076,-5.61355437,0,0,0,0
74.045,-3.24340406,1.5531091,86.58780727,0.56763098,0.97010647,-0.89940464,20.73664846,-7.14636792,-5.34002144,-66.31945329,9.30248777,-9.66090419,0,4.57575196,4.42107644,-3.94191924,-17.18109451,15.21018713,-5.53053057,0,0,0,0
74.05,-3.2070373,1.49425321,86.66443908,0.56753228,0.97043062,-0.89884278,21.35189306,-6.98686537,-5.45955167,-65.5839787,9.87041126,-9.45223706,0,4.04794693,4.41458954,-3.9884274,-16.79525797,15.29006093,-5.44045309,0,0,0,0
74.055,-3.17829651,1.4404955,86.74704433,0.56743165,0.97073596,-0.89827911,21.93081292,-6.8437122,-5.58695928,-64.75957248,10.38758227,-9.26278675,0,3.51344968,4.41430674,-4.04742744,-16.40497389,15.35636288,-5.33381193,0,0,0,0
74.06,-3.14100765,1.36471251,86.83299199,0.56735075,0.97100445,-0.89770018,22.49881751,-6.68830096,-5.71798146,-63.83928145,10.84167522,-9.13146059,0,3.00746332,4.40079289,-4.11479583,-16.02203807,15.39648335,-5.24652306,0,0,0,0
74.065,-3.11612958,1.32262362,86.9227388,0.56726463,0.97127744,-0.89713757,22.99947177,-6.56399313,-5.85995568,-62.8359843,11.24106699,-8.96854477,0,2.45765496,4.40146361,-4.18636618,-15.62609065,15.4602656,-5.10356221,0,0,0,0
74.07,-3.09030171,1.22982134,87.017455,0.56719168,0.97148048,-0.89653817,23.52269869,-6.43308969,-6.00157179,-61.74211734,11.58697167,-8.88515621,0,1.97551122,4.39638313,-4.26874782,-15.24740967,15.46221276,-5.01335409,0,0,0,0
74.075,-3.05443034,1.19326559,87.11903471,0.56712876,0.97172294,-0.89598522,23.94173492,-6.30982727,-6.16456588,-60.55579899,11.87394071,-8.77294981,0,1.42132512,4.38072538,-4.34964474,-14.85738982,15.51767567,-4.85234643,0,0,0,0
74.08,-3.03589662,1.14607149,87.22500501,0.5670786,0.97192354,-0.895422,24.34131052,-6.20653036,-6.32429946,-59.28996523,12.14157128,-8.71495503,0,0.88947204,4.37492572,-4.48558178,-14.48114057,15.5284209,-4.65139904,0,0,0,0
74.085,-3.00036468,1.06204023,87.3337366,0.5670369,0.97207259,-0.89483594,24.74433187,-6.09236495,-6.4980823,-57.93467518,12.323335,-8.64299264,0,0.40144409,4.35412355,-4.5755866,-14.11247201,15.53794648,-4.51695999,0,0,0,0
74.09,-2.9815813,1.01474333,87.44048152,0.56701265,0.97222801,-0.89428187,25.07362381,-6.00051402,-6.66473793,-56.50364847,12.48650992,-8.6024021,0,-0.12543227,4.34155379,-4.75461546,-13.74522343,15.52961623,-4.26989906,0,0,0,0
74.095,-2.94654058,0.92764097,87.56894337,0.56698571,0.97231993,-0.89371079,25.40241619,-5.90331027,-6.86083624,-54.98641915,12.6065345,-8.54256124,0,-0.60050013,4.31865799,-4.82497234,-13.39538986,15.5270656,-4.14507086,0,0,0,0
74.1,-2.92029829,0.86712135,87.69369803,0.56697741,0.97240952,-0.8931709,25.66727909,-5.8196042,-7.0527042,-53.3961548,12.6975203,-8.49483943,0,-1.10820506,4.30217659,-4.93141144,-13.03911972,15.50382754,-3.989586,0,0,0,0
74.105,-2.90142088,0.81092599,87.82132754,0.56698676,0.97247374,-0.89264702,25.89253571,-5.74678481,-7.24106625,-51.7367637,12.76397104,-8.44035003,0,-1.61315759,4.28811478,-5.06796775,-12.6964992,15.46503438,-3.79800642,0,0,0,0
74.11,-2.8705796,0.72621571,87.95674081,0.56699725,0.972477,-0.89211778,26.11116096,-5.6721249,-7.44783273,-50.00669801,12.77527822,-8.33507464,0,-2.07994759,4.26361577,-5.14932698,-12.36938545,15.44121436,-3.66556532,0,0,0,0
